@timestamp,cores,user_pct,idle_pct,system_pct,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,swap_norm,out_bytes,out_bytes_norm,in_bytes,in_bytes_norm
2023-03-01 00:00:00,16,0.00125,0.9974375,0.00125,6236368896.0,0.09265,34355539968.0,34355539968.0,52067119104.0,0.0,58303488000.0,0.8880287418299858,0.0,4991092910.666667,0.006160219492897734,1474654339.0,0.010417323803535898
2023-03-01 00:10:00,16,,,,6248181760.0,0.0928,34355539968.0,34355539968.0,52054446080.0,0.0,58302627840.0,0.8880156406103371,0.0,7487754380.75,0.009241705438051126,2212379336.0,0.015628796057381503
2023-03-01 00:20:00,16,0.00125,0.9974375,0.0011875,6231406592.0,0.09255,34355539968.0,34355539968.0,52069392384.0,0.0,58300798976.0,0.8879877849218937,0.0,7578.0,9.35309042582895e-09,7578.0,5.3532870514406807e-08
2023-03-01 00:30:00,16,,,,6226919424.0,0.0925,34355539968.0,34355539968.0,52073226240.0,0.0,58300145664.0,0.8879778342336366,0.0,1872462611.5,0.0023110731227689754,553283008.875,0.003908528328309145
2023-03-01 00:40:00,16,,,,6243340288.0,0.0927,34355539968.0,34355539968.0,52056436736.0,0.0,58299777024.0,0.8879722194252158,0.0,5992516663.6,0.0073962193498202005,1770727037.6,0.01250885474006332
2023-03-01 00:50:00,16,0.00725,0.991125,0.001625,,,,,,,,,,2996908840.0,0.0036989125598424406,885599412.4,0.006256093780897852
2023-03-01 01:00:00,16,0.0043125,0.9941562500000001,0.0015,6252900352.0,0.0929,34355539968.0,34355539968.0,52044438186.666664,0.0,58297338538.666664,0.887935078507291,0.0,9366497454.75,0.011560530175187806,2767898277.625,0.019553119568903217
2023-03-01 01:10:00,16,0.0014375,0.9971875,0.0013125,6259810304.0,0.093,34355539968.0,34355539968.0,52061802496.0,0.0,58321612800.0,0.8883048032440117,0.0,2997712859.8,0.0036999049153311806,885883005.4,0.0062580971521498715
2023-03-01 01:20:00,16,0.0011875,0.9976875,0.0010625,6267637760.0,0.0931,34355539968.0,34355539968.0,52051927040.0,0.0,58319564800.0,0.8882736098638958,0.0,7495794843.75,0.009251629320012663,2215249623.0,0.015649072476266485
2023-03-01 01:30:00,16,,,,,,,,,,,,,11244872704.5,0.013878900927965676,3323277476.25,0.023476455901231923
2023-03-01 01:40:00,16,,,,6260336640.0,0.093,34355539968.0,34355539968.0,52057661440.0,0.0,58317998080.0,0.8882497469281071,0.0,4998368596.5,0.00616919945430035,1477243000.6666667,0.010435610751253934
2023-03-01 01:50:00,16,,,,6258348032.0,0.093,34355539968.0,34355539968.0,52059095040.0,0.0,58317443072.0,0.8882412935220957,0.0,6427413054.0,0.007932987001611951,1899645717.4285715,0.013419568252091698
