@timestamp,cpu_cores,cpu_user_pct,cpu_idle_pct,cpu_system_pct,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,out_bytes,in_bytes
2023-03-01 00:00:00,8,0.015612500000000001,0.910875,0.07351250000000001,4279792981.3333335,0.13246666666666668,28502945792.0,31539217749.333332,33622540288.0,0.10132751861725864,37902333269.333336,0.5775433415513197,0.25351180043179034,0.2005463450912788
2023-03-01 00:10:00,8,0.004291666666666668,0.9877666666666668,0.007941666666666666,5469077504.0,0.2122,23932633088.0,29526859776.0,20299685888.0,0.18946229739428966,25768763392.0,0.39265597743826636,0.15875356735779408,0.15216897338434818
2023-03-01 00:20:00,8,0.014704166666666666,0.9785666666666667,0.006691666666666668,6829008896.0,0.3455000000000001,18053999957.333332,25030717440.0,15002852693.333334,0.3076674505800611,21831861589.333332,0.3326667570830332,0.23401445653162378,0.231265392880721
2023-03-01 00:30:00,8,0.00595625,0.9796812500000001,0.014368750000000001,5347665920.0,0.6226,4140240896.0,10430066688.0,3241252864.0,0.5933350775989215,8588918784.0,0.13087513160668032,0.0449340098630394,0.029885302040172486
2023-03-01 00:40:00,8,0.007593750000000001,0.9843791666666667,0.008016666666666667,4287093418.6666665,0.09998333333333335,31439509504.0,32947378858.666668,45138722133.333336,0.05055592122823258,49425815552.0,0.753134390697192,0.21806195891891114,0.20634087155658057
2023-03-01 00:50:00,8,0.012925,0.9726,0.014475,7943716864.0,0.64865,6003388416.0,15329009664.0,4940165120.0,0.6463491791247918,12883881984.0,0.1963203742713301,0.14870775464371347,0.15058180414330694
2023-03-01 01:00:00,8,0.00546875,0.980175,0.014356250000000001,7027557990.4,0.42474000000000006,14230231449.6,21688557568.0,11869270835.2,0.3942724477596039,18896828825.6,0.2879436890364372,0.06828300851483476,0.07267078694664401
2023-03-01 01:10:00,8,0.0033604166666666665,0.99439375,0.0022458333333333336,3792662528.0,0.31105,16271527936.0,20333174784.0,13923266560.0,0.2846998722583934,17715929088.0,0.26994952557309176,0.1692891912087475,0.13815971706188115
2023-03-01 01:20:00,8,0.0087175,0.9781774999999999,0.0131,5712743424.0,0.263875,21809481728.0,26405622784.0,24735849472.0,0.21119954803452584,30448592896.0,0.46396568680165917,0.1578840311430362,0.16443689562169836
2023-03-01 01:30:00,8,0.013925,0.96148125,0.024550000000000002,5093209429.333333,0.16546666666666668,27288717994.666668,31136419840.0,32445721258.666668,0.1303119219084997,37538930688.0,0.5720059320293197,0.18383053421576964,0.17211307566834458
2023-03-01 01:40:00,8,0.0011250000000000001,0.9976875,0.0011875,5789885781.333333,0.2099,23848852138.666668,28273258496.0,29063334570.666668,0.1773116231301345,34853220352.0,0.531081957484793,0.17146125924718242,0.14909846584872505
2023-03-01 01:50:00,8,0.016412500000000003,0.96825625,0.015331250000000001,5230772224.0,0.2736,23587581952.0,27577101312.0,35046951936.0,0.25256179845341287,40277724160.0,0.6137387700157776,0.12550173696089523,0.12435222386626944
2023-03-01 02:00:00,8,0.0324125,0.9414791666666668,0.026108333333333334,6175194112.0,0.19895000000000002,26281323520.0,31036128256.0,28396403712.0,0.158453198828333,34571597824.0,0.5267906856329663,0.17550520547314158,0.16504612779531552
2023-03-01 02:10:00,8,0.013794642857142858,0.9742214285714287,0.011980357142857143,5984015155.2,0.26444,19532380569.6,25849387417.6,16563616153.6,0.2475516530614928,22547631308.8,0.34357342165759913,0.038616224465746384,0.031651019570221386
2023-03-01 02:20:00,8,0.014104166666666668,0.9756,0.010275000000000001,7482765312.0,0.36785,16886087680.0,24627920896.0,13991038976.0,0.3357667522931733,21473804288.0,0.3272107971871231,0.06317666613535225,0.05501246242903123
2023-03-01 02:30:00,8,,,,5153675946.666667,0.14098333333333332,29315766272.0,32142598826.666668,38220105045.333336,0.09404216303678266,43373780992.0,0.6609154700801195,0.36081221980981365,0.34564962588354303
2023-03-01 02:40:00,8,0.0075250000000000004,0.98705625,0.00541875,5635651584.0,0.32805,13301995520.0,19728982016.0,11543193600.0,0.32576371607961224,17178845184.0,0.2617656169359799,0.12285663583162482,0.09785003810144206
2023-03-01 02:50:00,8,0.013740000000000002,0.967835,0.018412500000000002,4555777365.333333,0.13533333333333333,28643842730.666668,31539217749.333332,33205359957.333332,0.09675029795814298,37761137322.666664,0.5753918439569131,0.28815052786902634,0.2675646107106283
2023-03-01 03:00:00,8,0.0084125,0.978875,0.0127125,7893164032.0,0.4595,10839506944.0,19728982016.0,9285681152.0,0.4505795111370028,17178845184.0,0.2617656169359799,0.118219647478199,0.11298440889503496
2023-03-01 03:10:00,8,0.00523125,0.9866020833333334,0.008141666666666667,6644662857.142858,0.31951428571428575,19978705773.714287,26535463789.714287,20977783954.285713,0.29132868181410715,27622446811.42857,0.42090179831234054,0.08052305851216748,0.07587191554128839
2023-03-01 03:20:00,8,0.009625,0.9725406249999999,0.017834375000000003,7037452288.0,0.32603333333333334,19592286208.0,27066499072.0,16584125098.666666,0.30394743555802156,23621577386.666668,0.3599378602806665,0.1922069165128205,0.1565317909521451
2023-03-01 03:30:00,8,0.0029291666666666667,0.9892583333333334,0.0078125,6619257514.666667,0.34793333333333337,15804597589.333334,22994944000.0,13422896469.333334,0.33233969896524607,20042153984.0,0.3053957787124131,0.19966277360052057,0.18553793940620328
2023-03-01 03:40:00,8,0.008341666666666667,0.9842416666666667,0.007416666666666668,6980722688.0,0.2411,24942124236.8,30975953305.6,26186740531.2,0.19967717637118054,33167463219.2,0.5053949423714249,0.24548740688407003,0.2237107423598418
2023-03-01 03:50:00,8,0.0031937500000000004,0.9864875,0.010318750000000002,5439959040.0,0.15207500000000002,29087451136.0,32243298304.0,37669743616.0,0.1045469033197167,43109702656.0,0.6568915308803619,0.12649619246081292,0.09849698444821732
2023-03-01 04:00:00,8,0.014346875,0.9734968749999999,0.0121625,6105034752.0,0.2643875,22221739008.0,26874991104.0,28529314816.0,0.21768171974777495,34634349568.0,0.5277468761571854,0.10084782981471224,0.09403740880176908
2023-03-01 04:10:00,8,0.0700475,0.8910275000000001,0.0388925,4471101440.0,0.139,28939735040.0,31941199872.0,39104090112.0,0.10165201632581494,43575191552.0,0.6639844982325431,0.18234389863990644,0.17086151049615547
2023-03-01 04:20:00,8,0.011684375,0.9768828125,0.011415625000000002,5187239424.0,0.3252875,17143863808.0,22278881792.0,18330469376.0,0.28206708539835024,23517708800.0,0.35835514477343366,0.15957740036652143,0.160350433021698
2023-03-01 04:30:00,8,0.02047291666666667,0.9501666666666666,0.029360416666666667,5887197184.0,0.48760000000000003,10470185642.666666,16819578880.0,8607365802.666666,0.4543079717140266,14494562986.666666,0.22086340390074846,0.24035762629020516,0.18107832291391615
2023-03-01 04:40:00,8,0.01468125,0.97105,0.014275,5914923008.0,0.23203333333333334,24234822314.666668,28273258496.0,28167726421.333332,0.1859292784539148,34082649429.333332,0.5193402501229598,0.0990361536977706,0.09781156348978677
2023-03-01 04:50:00,8,0.0081125,0.9776999999999999,0.014175000000000002,8024711168.0,0.4671,10701307904.0,19728982016.0,9154134016.0,0.4575843854831765,17178845184.0,0.2617656169359799,0.09412706171789033,0.09740848342008557
2023-03-01 05:00:00,8,0.008450000000000001,0.9742083333333333,0.01734166666666667,5944635392.0,0.23070000000000002,23636467712.0,29526859776.0,19824128000.0,0.19949266900328577,25768763392.0,0.39265597743826636,0.040917156347747036,0.02626369653422771
2023-03-01 05:10:00,8,0.004879166666666667,0.9839833333333333,0.0111375,8135393280.0,0.30310000000000004,22268985344.0,30735253504.0,18707546112.0,0.27545789264104065,26842939392.0,0.4090239195395032,0.13532082391307845,0.12975016794103258
2023-03-01 05:20:00,8,0.0070625,0.99155625,0.0013125,6088863744.0,0.30215000000000003,17971159040.0,24627924992.0,15384944640.0,0.29082387553941064,21473808384.0,0.3272108596006297,0.06872486604363706,0.06867077927253884
2023-03-01 05:30:00,8,0.015128125000000001,0.968565625,0.01630625,4547103744.0,0.22985000000000003,22737478656.0,26137187328.0,25942265856.0,0.18875482457811096,30489369600.0,0.4645870288630637,0.0986795218885096,0.07314274635745129
2023-03-01 05:40:00,8,0.018703125,0.9657078125,0.015571875000000002,5094106112.0,0.33105,20091184128.0,24399213056.0,28180507136.0,0.2866544022819224,33274613248.0,0.5070276594192311,0.2912353777207785,0.27733957714533103
2023-03-01 05:50:00,8,0.012691666666666669,0.9729791666666667,0.014325,4811526144.0,0.12626666666666667,30580832938.666668,33148777813.333332,44914873685.333336,0.08355046996220365,49726399829.333336,0.757714595475491,0.14473356503780985,0.1415258897686751
2023-03-01 06:00:00,8,0.00665625,0.9868666666666667,0.006452083333333333,7126671360.0,0.343275,17230848000.0,24930021376.0,14615678976.0,0.3269259913745563,21742350336.0,0.3313028139191856,0.23450444426557704,0.22026425818702008
2023-03-01 06:10:00,8,0.0015,0.9970625,0.0014375,5051508053.333333,0.224,23568183296.0,27870460586.666668,29696783701.333332,0.19482126864277172,34748291754.666664,0.5294830898821693,0.09157596790682347,0.04550472796930413
2023-03-01 06:20:00,8,0.007825,0.980075,0.012100000000000001,6617149440.0,0.2752,22679915724.8,28774700646.4,24783044608.0,0.238556835283725,31400194048.0,0.47846587351166414,0.0026583132664012225,0.003369957512076585
2023-03-01 06:30:00,8,0.0093125,0.9747812499999999,0.01590625,4984144896.0,0.279975,19182576640.0,23687717888.0,23562129408.0,0.2492844117102987,28546274304.0,0.43497877909569443,0.023407855386640995,0.020432786263317675
2023-03-01 06:40:00,8,0.033725000000000005,0.93920625,0.027068750000000003,7935283200.0,0.42650000000000005,14500059818.666666,22994941269.333332,12106868053.333334,0.3999782440559588,20042151253.333332,0.30539573710340867,2.1725725370660615e-07,7.287168257407202e-07
2023-03-01 06:50:00,8,0.011415625,0.972871875,0.0157125,4380375722.666667,0.2984,15403560960.0,20131777194.666668,13156525397.333334,0.2753387738076669,17536901120.0,0.2672215560273878,0.11963331496549598,0.13337034759541883
2023-03-01 07:00:00,8,0.0009375,0.997875,0.0011875,4291028992.0,0.16410000000000002,25804007424.0,30131056640.0,22014822400.0,0.14448970610456469,26305851392.0,0.40083994848888477,0.22615091966588052,0.20229564015225895
2023-03-01 07:10:00,8,0.017575,0.9709666666666666,0.011458333333333334,,,,,,,,,0.09194277471806662,0.094133048022574
2023-03-01 07:20:00,8,0.008775,0.9795041666666666,0.011720833333333333,6041793331.2,0.41064000000000006,13431565516.8,19728980377.6,11137050214.4,0.3733843382316678,17178843545.6,0.2617655919705773,0.21995130806608287,0.2004731726472702
2023-03-01 07:30:00,8,0.05013958333333333,0.9307916666666666,0.0190625,6240113810.285714,0.23662857142857144,23807735515.42857,30217370477.714287,20142464438.857143,0.21207372114877157,26382578249.142857,0.4020090872104017,0.16253530165694807,0.14858298072886172
2023-03-01 07:40:00,8,0.0173475,0.95645,0.026197500000000002,4849516544.0,0.32903333333333334,20197800618.666668,24914823850.666668,28451916458.666668,0.3197103843664039,33301433002.666668,0.5074363300575188,0.0247627970831036,0.020760923495818234
2023-03-01 07:50:00,8,0.0268975,0.9559625,0.01714,5208998473.142858,0.21118571428571428,24186355126.857143,27569830180.57143,32037845284.57143,0.1680920690528222,37246843757.71429,0.5675552070424976,0.1574496135896593,0.14596533457960634
2023-03-01 08:00:00,8,0.010621875000000001,0.9476249999999999,0.041753124999999995,5482948608.0,0.44047500000000006,8896645120.0,14830039040.0,7400933376.0,0.40783659141385953,12883881984.0,0.1963203742713301,0.13642349032621562,0.1064579127526551
2023-03-01 08:10:00,8,0.0043410714285714285,0.9878214285714285,0.007826785714285715,4790020096.0,0.34295000000000003,15412803584.0,20265848832.0,12388820992.0,0.2805629844005246,17178841088.0,0.26176555452247335,0.004598492660828061,0.005677047815405951
2023-03-01 08:20:00,8,0.021575,0.96075,0.017675000000000003,9737613312.0,0.3628,20713172992.0,30735253504.0,17105326080.0,0.3260776915568856,26842939392.0,0.4090239195395032,0.13810649572651804,0.12802007689116873
2023-03-01 08:30:00,8,0.014775,0.9734578125,0.01174375,6664501930.666667,0.28200000000000003,22494703616.0,27870460586.666668,27901509632.0,0.24032862590480375,34566011562.666664,0.5267055640122389,0.044093598630723665,0.04312257399442622
2023-03-01 08:40:00,8,0.031615000000000004,0.9533625000000001,0.01501,6466991104.0,0.3659,15948771328.0,22748983296.0,13127875584.0,0.3234823849284131,19594866688.0,0.29858016138010746,0.06646209192073489,0.0619102530303012
2023-03-01 08:50:00,8,0.009575,0.9732375,0.0171875,8492421120.0,0.3164,21925662720.0,30735253504.0,18350518272.0,0.28662821287136897,26842939392.0,0.4090239195395032,0.15972409579527047,0.16148575159763248
2023-03-01 09:00:00,8,0.030935,0.9424675,0.026597500000000003,3430981632.0,0.05095,34355539968.0,34355539968.0,59467706368.0,0.0,62898688000.0,0.9584296087677995,0.05672428858005791,0.05175262882810149
2023-03-01 09:10:00,8,0.0280075,0.95253,0.0194575,6982279168.0,0.26475,23021398016.0,30131056640.0,19323572224.0,0.23525479427099416,26305851392.0,0.40083994848888477,0.14457088103433446,0.1295130263249169
2023-03-01 09:20:00,8,0.00839375,0.9792270833333333,0.012358333333333334,6349750272.0,0.09435,34355539968.0,34355539968.0,53628207104.0,0.0,59977957376.0,0.9139244720425875,0.10942675173634989,0.10810874585846765
2023-03-01 09:30:00,8,0.01659375,0.9709125,0.012490625,6250725376.0,0.2426,23487807488.0,29526859776.0,19518038016.0,0.20452741449020118,25768763392.0,0.39265597743826636,0.12272980939429952,0.12516646980127197
2023-03-01 09:40:00,8,0.0200625,0.96426875,0.015637500000000002,7801798656.0,0.41700000000000004,14835950933.333334,22994944000.0,12240355328.0,0.3814865865347743,20042153984.0,0.3053957787124131,0.09811123605897755,0.07612472101186446
