@timestamp,cores,user_pct,idle_pct,system_pct,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,swap_norm,out_bytes,out_bytes_norm,in_bytes,in_bytes_norm
2023-03-01 00:00:00,4,0.01975,0.9542375000000001,0.0260125,,,,,,,,,,13503407332.5,0.0166664805803212,3965484422.5,0.0280131649665597
2023-03-01 00:10:00,4,0.075925,0.866975,0.057125,6060875776.0,0.7057,2675781632.0,10862071808.0,2528043008.0,0.7536582634236255,8588918784.0,0.130819047077174,0.9440269758965002,,,,
2023-03-01 00:20:00,4,,,,6047541248.0,0.70415,2672400384.0,10862071808.0,2541377536.0,0.7539695528405772,8588918784.0,0.130819047077174,0.9444168948042799,27012811656.0,0.0333403629024088,7933084449.0,0.0560412750842136
2023-03-01 00:30:00,4,,,,,,,,,,,,,,,,
2023-03-01 00:40:00,4,0.001575,0.9913875,0.0070375,6064812032.0,0.7061000000000001,2660986880.0,10862071808.0,2524106752.0,0.7550203196005238,8588918784.0,0.130819047077174,0.9457330777679736,,,,
2023-03-01 00:50:00,4,0.01875,0.96445,0.0168,,,,,,,,,,13510621228.0,0.01667538427746215,3967904067.5,0.0280302579386468
2023-03-01 01:00:00,4,,,,,,,,,,,,,,,,
2023-03-01 01:10:00,4,,,,,,,,,,,,,,,,
2023-03-01 01:20:00,4,0.016575,0.9711375,0.0122875,,,,,,,,,,18022274407.0,0.022243858829212666,5292917913.666667,0.03739048420634753
2023-03-01 01:30:00,4,0.00195,0.9914,0.006625,,,,,,,,,,,,,
2023-03-01 01:40:00,4,0.03447083333333333,0.9390083333333333,0.026525000000000003,,,,,,,,,,,,,
2023-03-01 01:50:00,4,,,,6059442176.0,0.7055,2670702592.0,10862071808.0,2529476608.0,0.7541258574599915,8588918784.0,0.130819047077174,0.944612680857914,0.0,0.0,0.0,0.0
2023-03-01 02:00:00,4,,,,6059864064.0,0.7055,2674094080.0,10862071808.0,2529054720.0,0.7538136253131278,8588918784.0,0.130819047077174,0.9442215810933572,27045021636.0,0.0333801178318828,7943518839.0,0.0561149862017601
2023-03-01 02:10:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2023-03-01 02:20:00,4,,,,6069002240.0,0.7066,2665377792.0,10862071808.0,2519916544.0,0.7546160770142462,8588918784.0,0.130819047077174,0.945226726381977,0.0,0.0,0.0,0.0
2023-03-01 02:30:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2023-03-01 02:40:00,4,,,,6061598720.0,0.7057500000000001,2672353280.0,10862071808.0,2527320064.0,0.7539738893981726,8588918784.0,0.130819047077174,0.9444223267454546,13529043535.5,0.016698121874176276,3973911368.75,0.028072695003829848
2023-03-01 02:50:00,4,,,,6063165440.0,0.7059000000000001,2669027328.0,10862071808.0,2525753344.0,0.7542800880735994,8588918784.0,0.130819047077174,0.9448058690266384,18040823301.0,0.022266752664377765,5299249514.333333,0.0374352122030007
2023-03-01 03:00:00,4,,,,6063779840.0,0.706,2660990976.0,10862071808.0,2525138944.0,0.7550199425085591,8588918784.0,0.130819047077174,0.9457326054252628,13531948179.0,0.01670170690892295,3974902339.0,0.028079695463328
2023-03-01 03:10:00,4,0.005075,0.9824625,0.012487499999999999,6076623530.666667,0.7075,2776357546.6666665,10862071808.0,2512295253.3333335,0.744398895925006,8588918784.0,0.130819047077174,0.9324287580799419,27066179483.5,0.0334062317486001,7952634748.0,0.05617938324268355
2023-03-01 03:20:00,4,,,,6074621952.0,0.7073,2837471232.0,10862071808.0,2514296832.0,0.7387725581126999,8588918784.0,0.130819047077174,0.9253812473869717,0.0,0.0,0.0,0.0
2023-03-01 03:30:00,4,0.0043,0.985125,0.010575,6084196352.0,0.7084,2834786304.0,10862071808.0,2504722432.0,0.7390197418956338,8588918784.0,0.130819047077174,0.9256908680339129,0.0,0.0,0.0,0.0
2023-03-01 03:40:00,4,,,,6080561152.0,0.708,2832003072.0,10862071808.0,2508357632.0,0.739275975885723,8588918784.0,0.130819047077174,0.9260118249059134,0.0,0.0,0.0,0.0
2023-03-01 03:50:00,4,0.039425,0.940275,0.0203,6094061568.0,0.7095,2835222528.0,10862071808.0,2494857216.0,0.7389795816013813,8588918784.0,0.130819047077174,0.9256405635352106,5415420626.2,0.0066839428359392605,1591324276.8,0.01124150916552736
2023-03-01 04:00:00,4,0.024500000000000004,0.9549166666666666,0.020583333333333332,6100723712.0,0.7103,2827431936.0,10862071808.0,2488195072.0,0.7396968105184525,8588918784.0,0.130819047077174,0.926538959371186,13541008922.5,0.01671289006454195,3979260165.5,0.0281104802299879
2023-03-01 04:10:00,4,0.033525,0.952425,0.01405,6096168960.0,0.7098,2833811456.0,10862071808.0,2492749824.0,0.7391094897832589,8588918784.0,0.130819047077174,0.9258032855990874,,,,
2023-03-01 04:20:00,4,0.0297,0.96405,0.00625,6118719488.0,0.7124,2809244330.6666665,10862071808.0,2470199296.0,0.7413712245395362,8588918784.0,0.130819047077174,0.9286363184547867,,,,
2023-03-01 04:30:00,4,,,,,,,,,,,,,27089808378.0,0.0334353955367923,7961409966.0,0.0562413735579289
2023-03-01 04:40:00,4,,,,6094577664.0,0.70955,2795380736.0,10862071808.0,2494341120.0,0.7426475551431007,8588918784.0,0.130819047077174,0.9302350410833344,18062647235.0,0.022293688693428865,5308419734.0,0.037499992907936604
2023-03-01 04:50:00,4,,,,6115127296.0,0.712,2794549248.0,10862071808.0,2473791488.0,0.7427241048119575,8588918784.0,0.130819047077174,0.9303309266536304,,,,
2023-03-01 05:00:00,4,,,,6111512576.0,0.7116,2797234176.0,10862071808.0,2477406208.0,0.7424769210290236,8588918784.0,0.130819047077174,0.9300213060066893,,,,
2023-03-01 05:10:00,4,0.0356,0.91825,0.04615,,,,,,,,,,0.0,0.0,0.0,0.0
2023-03-01 05:20:00,4,,,,,,,,,,,,,27105656351.0,0.0334549557801989,7967174897.0,0.0562820984595847
2023-03-01 05:30:00,4,0.003325,0.9873,0.009375000000000001,6119739392.0,0.7125,2790164480.0,10862071808.0,2469179392.0,0.7431277817602879,8588918784.0,0.130819047077174,0.9308365695255607,13554767013.0,0.0167298708859372,3984309582.5,0.02814615056337855
2023-03-01 05:40:00,4,,,,6111272960.0,0.7115,2797989888.0,10862071808.0,2477645824.0,0.7424073475615159,8588918784.0,0.130819047077174,0.9299341587765436,,,,
2023-03-01 05:50:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2023-03-01 06:00:00,4,,,,6111735808.0,0.7116,2789658624.0,10862071808.0,2477182976.0,0.7431743526179422,8588918784.0,0.130819047077174,0.9308949038503468,0.0,0.0,0.0,0.0
2023-03-01 06:10:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2023-03-01 06:20:00,4,,,,6083100672.0,0.7082,2791497728.0,10862071808.0,2505818112.0,0.7430050383257418,8588918784.0,0.130819047077174,0.9306828219731896,13562652361.5,0.0167396033189749,3987320717.0,0.02816742196391825
2023-03-01 06:30:00,4,0.040225,0.939075,0.0207,,,,,,,,,,27127150046.5,0.03348148421482505,7975150642.5,0.056338441102908476
2023-03-01 06:40:00,4,,,,,,,,,,,,,27131693673.0,0.0334870921522116,7976752026.0,0.0563497536729203
2023-03-01 06:50:00,4,0.04415,0.925,0.03085,6087770112.0,0.7088,2789486592.0,10862071808.0,2501148672.0,0.7431901904804642,8588918784.0,0.130819047077174,0.930914742244201,0.0,0.0,0.0,0.0
2023-03-01 07:00:00,4,,,,,,,,,,,,,27136572203.0,0.033493113441765,7978505388.0,0.0563621398567301
2023-03-01 07:10:00,4,0.020100000000000003,0.9682,0.0117,6089740288.0,0.709,2785333248.0,10862071808.0,2499178496.0,0.7435725617327829,8588918784.0,0.130819047077174,0.9313936977529702,27138961837.0,0.0334960628298471,7979193305.0,0.0563669994729462
2023-03-01 07:20:00,4,,,,6105600000.0,0.7109000000000001,2783477760.0,10862071808.0,2483318784.0,0.7437433843928423,8588918784.0,0.130819047077174,0.9316076690009704,,,,
2023-03-01 07:30:00,4,0.039125,0.920975,0.0399,,,,,,,,,,27146144121.0,0.0335049275107281,7981705556.0,0.0563847466367734
2023-03-01 07:40:00,4,,,,6091268096.0,0.7092,2778443776.0,10862071808.0,2497650688.0,0.7442068304175954,8588918784.0,0.130819047077174,0.9321881781925656,9049112115.0,0.011168799668126034,2660685336.6666665,0.018795740776901198
2023-03-01 07:50:00,4,0.036,0.94835,0.01565,6092943360.0,0.7094,2788298752.0,10862071808.0,2495975424.0,0.7432995471502595,8588918784.0,0.130819047077174,0.9310517216303382,0.0,0.0,0.0,0.0
2023-03-01 08:00:00,4,0.07843750000000001,0.7234750000000001,0.1980875,,,,,,,,,,27153573668.0,0.0335140973741372,7984490438.0,0.0564044197335673
2023-03-01 08:10:00,4,,,,6309117952.0,0.73455,2653636608.0,10862071808.0,2279800832.0,0.7556970111313777,8588918784.0,0.130819047077174,0.946580696762536,27163070696.0,0.033525819010672,7986059331.0,0.056415502782633
2023-03-01 08:20:00,4,0.21555,0.41355,0.3709,6464557056.0,0.75265,2606299136.0,10862071808.0,2124361728.0,0.7600550629687017,8588918784.0,0.130819047077174,0.9520395614714559,9093416424.666666,0.011223481934497933,2665329899.6666665,0.018828551121276366
2023-03-01 08:30:00,4,0.0935,0.43465,0.47185,6512843434.666667,0.7582666666666666,2486368938.6666665,10862071808.0,2076075349.3333333,0.7710962528497154,8588918784.0,0.130819047077174,0.9658696773204128,0.0,0.0,0.0,0.0
2023-03-01 08:40:00,4,,,,,,,,,,,,,,,,
