@timestamp,cores,user_pct,idle_pct,system_pct,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,swap_norm,out_bytes,out_bytes_norm,in_bytes,in_bytes_norm
2023-03-01 00:00:00,8,0.0107375,0.967375,0.021875,10641145856.0,0.6194000000000001,7645052928.0,19728990208.0,6537707520.0,0.6124964913358834,17178853376.0,0.2616535660708856,0.7672087450304007,520561845652.3333,0.6424996060468048,91659945579.66667,0.6475085772068977
2023-03-01 00:10:00,8,0.009328125,0.9709375,0.019734375,10694938624.0,0.6226,7649955840.0,19728990208.0,6483914752.0,0.6122479782620611,17178853376.0,0.2616535660708856,0.7668974593231553,0.0,0.0,0.0,0.0
2023-03-01 00:20:00,8,,,,10517608857.6,0.61224,7651872768.0,19728990208.0,6661244518.4,0.6121508152557547,17178853376.0,0.2616535660708856,0.7667757536331045,,,,
2023-03-01 00:30:00,8,,,,10560626688.0,0.6147,7638310912.0,19728990208.0,6618226688.0,0.6128382227640468,17178853376.0,0.2616535660708856,0.767636795384725,390823334174.0,0.4823708082678,68790221080.5,0.4859511741567463
2023-03-01 00:40:00,8,0.011716666666666667,0.9697416666666667,0.018541666666666668,10554236928.0,0.6144000000000001,7654821888.0,19728990208.0,6624616448.0,0.6120013337075909,17178853376.0,0.2616535660708856,0.7665885141099493,,,,
2023-03-01 00:50:00,8,0.01505,0.96550625,0.019450000000000002,10721193984.0,0.6241,7617134592.0,19728990208.0,6457659392.0,0.6139115833251672,17178853376.0,0.2616535660708856,0.7689812791829361,782273001462.0,0.9655146635469396,137645395869.0,0.9723611974082136
2023-03-01 01:00:00,8,0.0138375,0.9651,0.02105,10715430912.0,0.6238,7628492800.0,19728990208.0,6463422464.0,0.6133358717514753,17178853376.0,0.2616535660708856,0.7682601469638956,782507133790.0,0.965803639640288,137671924453.0,0.9725486019017742
2023-03-01 01:10:00,8,0.0039125,0.98885,0.0072375,10543992832.0,0.6138,7654744064.0,19728990208.0,6634860544.0,0.6120052783595562,17178853376.0,0.2616535660708856,0.7665934551529213,,,,
2023-03-01 01:20:00,8,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2023-03-01 01:30:00,8,0.01365,0.9444125,0.0419375,,,,,,,,,,0.0,0.0,0.0,0.0
