@timestamp,cores,user_pct,idle_pct,system_pct,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,swap_norm,out_bytes,out_bytes_norm,in_bytes,in_bytes_norm
2023-03-01 00:00:00,4,0.007025,0.986725,0.00625,4235915264.0,0.4932,5501394944.0,9931096064.0,4353003520.0,0.4460435274669799,8588918784.0,0.130819047077174,0.5587109473729427,3467847515.0,0.0042801651347032,519962533.6666667,0.0036731442316073333
2023-03-01 00:00:00,4,,,,,,,,,,,,,9185358576.0,0.01133696085444591,2438537937.0,0.017226436477420067
2023-03-01 00:00:00,16,,,,,,,,,,,,,3420736805.0,0.00422201908948615,1227870449.0,0.008673981229187552
2023-03-01 00:00:00,4,,,,5475655680.0,0.2125,23939887104.0,29526859776.0,20293107712.0,0.1892166222342817,25768763392.0,0.3924877107440357,0.2370113940842911,1837102755.0,0.0022674304815326197,1304709826.2,0.009216793637482
2023-03-01 00:00:00,8,,,,,,,,,,,,,24443286442.5,0.030168945421106,3249908512.5,0.02295815935383095
2023-03-01 00:10:00,4,0.00195,0.992575,0.005475,4527968256.0,0.5272,6298972160.0,11004837888.0,4060950528.0,0.4276179054969464,8588918784.0,0.130819047077174,0.535631144454885,,,,
2023-03-01 00:10:00,4,,,,5004632064.0,0.1864333333333333,25595647317.333332,30735253504.0,21838307328.0,0.1672218576624975,26842939392.0,0.4088486386148342,0.2094609085499929,,,,
2023-03-01 00:10:00,16,,,,2920677376.0,0.0434,34355539968.0,34355539968.0,61756530688.0,0.0,64677208064.0,0.9851077812385792,0.0,4839.0,5.972499943334164e-09,4839.0,3.4183895542255815e-08
2023-03-01 00:10:00,8,,,,,,,,,,,,,,,,
2023-03-01 00:10:00,4,0.0133,0.97535,0.01135,6108270592.0,0.237,23505117184.0,29526859776.0,19660492800.0,0.2039411789022884,25768763392.0,0.3924877107440357,0.2554552689508257,0.0,0.0,0.0,0.0
2023-03-01 00:20:00,4,0.03315,0.948125,0.018725,,,,,,,,,,,,,
2023-03-01 00:20:00,16,,,,3770605568.0,0.056,34355539968.0,34355539968.0,57431478272.0,0.0,61202083840.0,0.9321776685094468,0.0,1005365681.3333334,0.0012408651528814712,361558431.6666667,0.0025541383882031463
2023-03-01 00:20:00,4,,,,8818151424.0,0.3285,21552742400.0,30735253504.0,18024787968.0,0.2987615216124687,26842939392.0,0.4088486386148342,0.3742265552570791,,,,
2023-03-01 00:20:00,8,,,,,,,,,,,,,,,,
2023-03-01 00:20:00,4,0.01405,0.952725,0.033225,,,,,,,,,,,,,
2023-03-01 00:30:00,16,0.00128125,0.99740625,0.00128125,,,,,,,,,,300369380.6666667,0.0003707286854744667,110107131.33333333,0.0007778240702533667
2023-03-01 00:30:00,8,0.00800625,0.9795125,0.0124875,,,,,,,,,,0.0,0.0,0.0,0.0
2023-03-01 00:30:00,4,0.0312625,0.9495875,0.01915,5289988096.0,0.1971,25018365952.0,30735253504.0,21552951296.0,0.18600424269336135,26842939392.0,0.4088486386148342,0.23298759033845168,0.0,0.0,0.0,0.0
2023-03-01 00:30:00,4,,,,5152907264.0,0.5999,4497907712.0,9931096064.0,3436011520.0,0.5470884902317263,8588918784.0,0.130819047077174,0.6852791484499877,20244582350.0,0.0249867259636699,3101487783.0,0.0219096785285502
2023-03-01 00:30:00,4,0.007425,0.983575,0.009,,,,,,,,,,1793605542.0,0.0022137443682493,1370456459.0,0.0096812441495486
2023-03-01 00:40:00,4,,,,6694752256.0,0.7795000000000001,2332917760.0,10929037312.0,1894166528.0,0.7865395008361373,8588918784.0,0.130819047077174,0.9852137798164362,11348550904.0,0.0140068649785213,1478168032.0,0.0104421454018991
