@timestamp,cores,user_pct,idle_pct,system_pct,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,swap_norm,out_bytes,out_bytes_norm,in_bytes,in_bytes_norm
2023-03-01 00:00:00,4,0.0160375,0.9650000000000001,0.0189625,5764923392.0,0.2237,23592894464.0,29526859776.0,20003840000.0,0.2009683846171559,25768763392.0,0.3924877107440357,0.2517315679909138,0.0,0.0,0.0,0.0
2023-03-01 00:10:00,4,,,,5756231680.0,0.2234,23592656896.0,29526859776.0,20012531712.0,0.2009764304439659,25768763392.0,0.3924877107440357,0.2517416461363023,868755163.25,0.001072254631800325,663838347.0,0.0046895186424450504
2023-03-01 00:20:00,4,0.0039,0.98515,0.01095,,,,,,,,,,1739136808.0,0.0021465167363567,1328779535.0,0.009386828027098
2023-03-01 00:30:00,4,,,,5759774720.0,0.2235,23599009792.0,29526859776.0,20008988672.0,0.2007612739373752,25768763392.0,0.3924877107440357,0.2514721426277245,580031080.6666666,0.0007158990693146667,443256558.0,0.0031312742048133333
2023-03-01 00:40:00,4,,,,,,,,,,,,,871325707.5,0.0010754273070199,665812926.0,0.0047034675579805
2023-03-01 00:50:00,4,,,,,,,,,,,,,871971675.5,0.001076224588244,666257720.5,0.00470660969658885
2023-03-01 01:00:00,4,0.01835,0.949625,0.032025,5756323840.0,0.2234,23591411712.0,29526859776.0,20012439552.0,0.2010186016741423,25768763392.0,0.3924877107440357,0.25179446951902806,872351220.5,0.00107669303885175,666524450.0,0.00470849393989655
2023-03-01 01:10:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2023-03-01 01:20:00,4,0.015975,0.975075,0.00895,,,,,,,,,,0.0,0.0,0.0,0.0
2023-03-01 01:30:00,4,,,,5757911040.0,0.2234,23593926656.0,29526859776.0,20010852352.0,0.2009334268868782,25768763392.0,0.3924877107440357,0.2516877801868123,1749824270.0,0.0021597076572473,1336602463.0,0.0094420911297197
2023-03-01 01:40:00,4,,,,,,,,,,,,,,,,
2023-03-01 01:50:00,4,,,,,,,,,,,,,1751720590.0,0.0021620481761753,1337882688.0,0.0094511349564753
2023-03-01 02:00:00,4,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2023-03-01 02:10:00,4,,,,5758124032.0,0.2235,23591170048.0,29526859776.0,20010639360.0,0.2010267862221042,25768763392.0,0.3924877107440357,0.251804721425544,1170533180.6666667,0.0014447219167601335,894696769.6666666,0.006320359767778234
2023-03-01 02:20:00,4,,,,,,,,,,,,,,,,
2023-03-01 02:30:00,4,0.0164,0.9624874999999999,0.0211125,5735354368.0,0.2226,23826821120.0,29526859776.0,20033409024.0,0.1930458809112204,25768763392.0,0.3924877107440357,0.2418078962446927,,,,
2023-03-01 02:40:00,4,0.0283375,0.942925,0.0287375,,,,,,,,,,1759548577.5,0.0021717098118231503,1345606037.0,0.0095056946083564
2023-03-01 02:50:00,4,,,,,,,,,,,,,440459384.25,0.00054363373578715,336820504.25,0.002379383536634
2023-03-01 03:00:00,4,0.019925,0.95,0.030075,,,,,,,,,,881289984.0,0.00108772564155835,673899776.25,0.00476059507280005
2023-03-01 03:10:00,4,,,,5732048896.0,0.2224,23826538496.0,29526859776.0,20036714496.0,0.1930554526707012,25768763392.0,0.3924877107440357,0.2418198857624824,882125211.5,0.00108875651491985,674449119.0,0.0047644757661629
2023-03-01 03:20:00,4,0.00155,0.995725,0.002725,,,,,,,,,,,,,
2023-03-01 03:30:00,4,0.016425,0.973825,0.00975,,,,,,,,,,0.0,0.0,0.0,0.0
