@timestamp,cpu_cores,cpu_user_pct,cpu_idle_pct,cpu_system_pct,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,out_bytes,in_bytes
2023-03-01 00:00:00,8,0.007575000000000001,0.9831458333333334,0.009266666666666668,4336041984.0,0.5048,5430685696.0,9931096064.0,4252876800.0,0.45316351176119285,8588918784.0,0.1308674292815455,0.07149614763345634,0.056475295269631666
2023-03-01 00:10:00,8,0.013435416666666667,0.9640916666666667,0.02244166666666667,6521898715.428572,0.39602857142857145,14638935478.857143,21789122560.0,12344436443.428572,0.3768958895099766,18866335158.857143,0.2874621176769149,0.10176012475787138,0.08930823553646831
2023-03-01 00:20:00,8,0.0014375,0.997125,0.0013125,4513137459.2,0.30292,17730019328.0,22386660147.2,14813358489.6,0.26436206043070476,19326495948.8,0.29447348443336485,0.04334379118388325,0.05036931343472683
2023-03-01 00:30:00,8,0.00976875,0.982859090909091,0.007357954545454546,4489023488.0,0.3134,19620761600.0,22143318016.0,30322655232.0,0.25400584182688657,34811678720.0,0.530417741468014,0.041722997842297625,0.05070797831905129
2023-03-01 00:40:00,8,0.010386458333333333,0.9765197916666667,0.013093750000000001,4045586432.0,0.1092,30115342336.0,32243298304.0,40504169472.0,0.07110273734013031,44549755904.0,0.678794639569482,0.12759884631190807,0.10314097369237088
2023-03-01 00:50:00,8,0.018287499999999998,0.9646895833333334,0.017027083333333335,4374617429.333333,0.15651666666666667,25825826133.333332,28675240618.666668,36234926080.0,0.12733785640593318,40609543509.333336,0.6187585069803735,0.16791760686350043,0.18208175366436397
2023-03-01 01:00:00,8,0.014966666666666668,0.9735666666666667,0.011466666666666667,4432628589.714286,0.24980000000000002,20451937718.857143,24234015597.714287,26065651419.42857,0.20847013469208403,30498280009.142857,0.4646954526733217,0.07798589742476862,0.05435429047190658
2023-03-01 01:10:00,8,0.017575,0.9535125,0.0289125,5394298880.0,0.1695,28419569664.0,32545396736.0,38913097728.0,0.13423761321711725,44307396608.0,0.6751018653300643,0.13047840581035183,0.11626668304902933
2023-03-01 01:20:00,8,0.00125625,0.9956875000000001,0.003025,6281662464.0,0.09330000000000001,34355539968.0,34355539968.0,52869048320.0,0.0,59150710784.0,0.9012661145310312,0.27755419605206266,0.2585482550161179
2023-03-01 01:30:00,8,0.02711875,0.9573625,0.015518750000000001,5737892249.6,0.2133,23891441254.4,28774699008.0,25473809612.8,0.18204286954679988,31211701862.4,0.47556570145282606,0.1274555301650014,0.11906352857058772
2023-03-01 01:40:00,8,0.01229375,0.97756875,0.0101375,7115892736.0,0.26980000000000004,22833598464.0,30131056640.0,19189958656.0,0.24144821807870193,26305851392.0,0.40081635806668314,0.14469018283024246,0.1343116566399572
2023-03-01 01:50:00,8,0.005262500000000001,0.98506875,0.00966875,5882799445.333333,0.3052333333333333,19911157760.0,24783456938.666668,26435316394.666668,0.25783972221323675,32318115840.0,0.4924238830948986,0.06171454053333963,0.03155201853942085
2023-03-01 02:00:00,8,0.020455,0.965715,0.013824999999999999,7712600064.0,0.2873,22464786432.0,30735253504.0,19130339328.0,0.2690873225081306,26842939392.0,0.40899984747036716,0.10365223679732878,0.11220241838774696
