@timestamp,cpu_cores,cpu_user_pct,cpu_idle_pct,cpu_system_pct,actual_used_bytes,actual_used_pct,swap_free,swap_total,free,swap,bytes_total,bytes_total_norm,out_bytes,in_bytes
2023-03-01 00:00:00,4,0.00753,0.98780625,0.00465,6336796262.4,0.34022,17360492953.6,23889811865.6,14492851404.8,0.30470860251843707,20829647667.2,0.31695106500417086,0.1285967806285579,0.1080610560638091
2023-03-01 00:10:00,4,0.010178125,0.967665625,0.022156250000000002,5915576320.0,0.37462500000000004,16274836480.0,22480547840.0,13679290368.0,0.3425510668308722,19594866688.0,0.29816221400403575,0.11929301945001156,0.07489235814333625
2023-03-01 00:20:00,4,0.008746875000000001,0.977521875,0.013715625,7224979456.0,0.364325,17077394432.0,24627920896.0,14248824832.0,0.33374808483725654,21473804288.0,0.3267527731393278,0.20921095430281955,0.19854432589363694
2023-03-01 00:30:00,4,0.0117125,0.972475,0.0158125,5698451046.4,0.36172,18199404544.0,23323842969.6,20583360921.6,0.33062795803893363,26281811968.0,0.3999130674982137,0.002724336994193648,0.0035401369474791695
2023-03-01 00:40:00,4,0.031625,0.937125,0.03125,6645788672.0,0.25406666666666666,23176149674.666668,29929657685.333332,19481033386.666668,0.22522086348537437,26126822058.666668,0.39755468786486764,0.08771526227053443,0.09501152339104577
2023-03-01 00:50:00,4,0.0074625,0.977746875,0.0147875,6916485120.0,0.31793333333333335,20505648469.333332,27468479829.333332,22816296277.333332,0.29471844717200796,29732781397.333332,0.4524242022710981,0.10927622527246579,0.10076735587710942
2023-03-01 01:00:00,4,0.008466666666666667,0.9835916666666668,0.007941666666666668,4081614165.3333335,0.24806666666666669,20694617429.333332,24582872405.333332,23094730069.333332,0.21508342869242747,27176344234.666668,0.41352457735812614,0.059365859802393006,0.05776566352084674
2023-03-01 01:10:00,4,0.0125875,0.9640875,0.023325000000000002,3716965376.0,0.10600000000000001,29331037184.0,30698900480.0,47338429440.0,0.06933268502605339,51055394816.0,0.7768764032730697,0.10867243303884841,0.10852978451591529
2023-03-01 01:20:00,4,,,,5580278169.6,0.30958,17638068224.0,22895970713.6,20623002009.6,0.2804228743140876,26203280179.2,0.3987181008576576,0.068455117808214,0.07395712628683597
2023-03-01 01:30:00,4,0.011141666666666668,0.9807874999999999,0.0080625,4881969152.0,0.35366666666666674,15525859328.0,18430491306.666668,20879667200.0,0.27877032537173124,25761636352.0,0.39199789686669034,0.16292859786712405,0.14815259234900077
2023-03-01 01:40:00,4,0.00215625,0.990225,0.0076187500000000005,6073888768.0,0.32780000000000004,18682925056.0,24930017280.0,15668457472.0,0.2934185217232486,21742346240.0,0.33083899961058627,0.23997996026484184,0.22935864780836399
2023-03-01 01:50:00,4,0.01015625,0.9815437499999999,0.0083,6596317184.0,0.4202,14791874560.0,20936150016.0,19469277184.0,0.37903001287891874,26065594368.0,0.39662302631808566,0.08943544967625218,0.06934421944689625
2023-03-01 02:00:00,4,0.007558333333333334,0.9802125,0.0122375,7022061568.0,0.3108166666666667,20923147605.333332,27267082240.0,21767936000.0,0.276622368643854,28789997568.0,0.43807848007981737,0.032107286808224174,0.033060043967161494
2023-03-01 02:10:00,4,0.012724107142857143,0.9760901785714287,0.011167857142857143,7839109939.2,0.42676,15897524633.6,22895972352.0,18159169536.0,0.3764056085867276,25998279475.2,0.39559873981528526,0.04668061404849229,0.0516102082026646
2023-03-01 02:20:00,4,0.012330357142857143,0.9703517857142857,0.017314285714285716,4918431744.0,0.21253333333333332,21591005866.666668,27066496341.333332,18703142912.0,0.20860402282887305,23621574656.0,0.3594339839019056,0.05912101613201893,0.05835274153589844
2023-03-01 02:30:00,4,0.0223375,0.9577416666666667,0.019920833333333332,5336997888.0,0.3053666666666667,20500175530.666668,25007296512.0,28017861973.333332,0.26126776065306445,33354859861.333332,0.5075389908184452,0.15532320138926567,0.1348051994520888
2023-03-01 02:40:00,4,0.008925,0.9869041666666667,0.004145833333333334,6060270592.0,0.27845000000000003,21871033344.0,26405622784.0,24274989056.0,0.2147995235487321,30335259648.0,0.4615917180275621,0.11586800271366783,0.10855341461342907
